case,family,giver,color,query,intent,arm,measurement_id,expected,top_id,top_text,correct,invalid,target_probability,contrast,edit_norm,capped,prohibited_proposal,useful_execution,unauthorized_execution
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,intent_blind_reflection,J07_g0_c0_recipient/reflection,Susan,262, the,0,1,0.006729697673484231,-2.0270614624023438,10.17997932434082,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,wrong_intent_reflection,J07_g0_c0_recipient/reflection,Susan,262, the,0,1,0.006729697673484231,-2.0270614624023438,10.17997932434082,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,current_donor_oracle,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,textual_update,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,keep,revoked_reflection,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,no_edit,J07_g0_c0_recipient/none,Joseph,262, the,0,1,0.03667689619221019,1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,d6_internal,J07_g0_c0_recipient/d6_internal,Joseph,262, the,0,1,0.07756313742089933,4.57891845703125,22.69407081604004,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,d6_task,J07_g0_c0_recipient/d6_task,Joseph,262, the,0,1,0.012452645503238099,-0.42284393310546875,15.75527572631836,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,d6_yoked,J07_g0_c0_recipient/d6_yoked,Joseph,262, the,0,1,0.006685982737821716,-1.5299835205078125,26.304685592651367,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,d6_ridge,J07_g0_c0_recipient/d6_ridge,Joseph,262, the,0,1,0.04882038672639365,2.0002975463867188,8.857049942016602,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,reflection,J07_g0_c0_recipient/reflection,Joseph,262, the,0,1,0.05109014813520638,2.0270614624023438,10.17997932434082,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,reflection_capped,J07_g0_c0_recipient/reflection_capped,Joseph,262, the,0,1,0.05109014813520638,2.0270614624023438,10.17997932434082,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,intent_blind_reflection,J07_g0_c0_recipient/reflection,Joseph,262, the,0,1,0.05109014813520638,2.0270614624023438,10.17997932434082,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,wrong_intent_reflection,J07_g0_c0_recipient/none,Joseph,262, the,0,1,0.03667689619221019,1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,current_donor_oracle,J07_g0_c0_recipient/donor,Joseph,262, the,0,1,0.032926047090591826,3.3654937744140625,13.788138389587402,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,textual_update,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g0_c0_recipient,J07,Joseph,red,recipient,swap,revoked_reflection,J07_g0_c0_recipient/none,Joseph,262, the,0,1,0.03667689619221019,1.7864761352539062,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,no_edit,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,d6_internal,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,d6_task,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,d6_yoked,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,d6_ridge,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,reflection,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,reflection_capped,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,intent_blind_reflection,J07_g0_c0_color/reflection,red,2266, red,1,0,0.07330412599547978,1.5007095336914062,33.61076354980469,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,wrong_intent_reflection,J07_g0_c0_color/reflection,red,2266, red,1,0,0.07330412599547978,1.5007095336914062,33.61076354980469,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,current_donor_oracle,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,textual_update,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,keep,revoked_reflection,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,no_edit,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,d6_internal,J07_g0_c0_color/d6_internal,red,257, a,0,1,0.040368733133170784,0.848846435546875,60.33949279785156,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,d6_task,J07_g0_c0_color/d6_task,red,2266, red,1,0,0.08016210899332152,0.8358993530273438,24.478694915771484,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,d6_yoked,J07_g0_c0_color/d6_yoked,red,2266, red,1,0,0.08193248073423733,2.0284576416015625,69.50833892822266,1,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,d6_ridge,J07_g0_c0_color/d6_ridge,red,2266, red,1,0,0.0806515792329831,1.4147262573242188,31.09734535217285,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,reflection,J07_g0_c0_color/reflection,red,2266, red,1,0,0.07330412599547978,1.5007095336914062,33.61076354980469,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,reflection_capped,J07_g0_c0_color/reflection_capped,red,2266, red,1,0,0.07330412599547978,1.5007095336914062,33.61076354980469,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,intent_blind_reflection,J07_g0_c0_color/reflection,red,2266, red,1,0,0.07330412599547978,1.5007095336914062,33.61076354980469,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,wrong_intent_reflection,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,current_donor_oracle,J07_g0_c0_color/donor,red,2266, red,1,0,0.07540173054445673,1.0300216674804688,8.086106300354004,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,textual_update,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g0_c0_color,J07,Joseph,red,color,swap,revoked_reflection,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,no_edit,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,d6_internal,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,d6_task,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,d6_yoked,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,d6_ridge,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,reflection,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,reflection_capped,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,intent_blind_reflection,J07_g0_c1_recipient/reflection,Susan,262, the,0,1,0.007365400956015105,-1.8189010620117188,10.38427734375,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,wrong_intent_reflection,J07_g0_c1_recipient/reflection,Susan,262, the,0,1,0.007365400956015105,-1.8189010620117188,10.38427734375,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,current_donor_oracle,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,textual_update,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,keep,revoked_reflection,J07_g0_c1_recipient/none,Susan,262, the,0,1,0.005198885498032348,-2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,no_edit,J07_g0_c1_recipient/none,Joseph,262, the,0,1,0.043925064734995335,2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,d6_internal,J07_g0_c1_recipient/d6_internal,Joseph,262, the,0,1,0.07333242532476246,4.6484527587890625,21.477588653564453,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,d6_task,J07_g0_c1_recipient/d6_task,Joseph,262, the,0,1,0.013223019683764228,-0.36016082763671875,16.135404586791992,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,d6_yoked,J07_g0_c1_recipient/d6_yoked,Joseph,262, the,0,1,0.0064853844697756935,-1.5821075439453125,26.064056396484375,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,d6_ridge,J07_g0_c1_recipient/d6_ridge,Joseph,262, the,0,1,0.04462087894856696,1.7758026123046875,9.087862968444824,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,reflection,J07_g0_c1_recipient/reflection,Joseph,262, the,0,1,0.04540828381006324,1.8189010620117188,10.38427734375,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,reflection_capped,J07_g0_c1_recipient/reflection_capped,Joseph,262, the,0,1,0.04540828381006324,1.8189010620117188,10.38427734375,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,intent_blind_reflection,J07_g0_c1_recipient/reflection,Joseph,262, the,0,1,0.04540828381006324,1.8189010620117188,10.38427734375,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,wrong_intent_reflection,J07_g0_c1_recipient/none,Joseph,262, the,0,1,0.043925064734995335,2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,current_donor_oracle,J07_g0_c1_recipient/donor,Joseph,262, the,0,1,0.039831790946129514,3.5647811889648438,11.8956937789917,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,textual_update,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g0_c1_recipient,J07,Joseph,blue,recipient,swap,revoked_reflection,J07_g0_c1_recipient/none,Joseph,262, the,0,1,0.043925064734995335,2.1340408325195312,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,no_edit,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,d6_internal,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,d6_task,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,d6_yoked,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,d6_ridge,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,reflection,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,reflection_capped,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,intent_blind_reflection,J07_g0_c1_color/reflection,blue,257, a,0,1,0.03492892067850541,-0.2848052978515625,34.7508430480957,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,wrong_intent_reflection,J07_g0_c1_color/reflection,blue,257, a,0,1,0.03492892067850541,-0.2848052978515625,34.7508430480957,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,current_donor_oracle,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,textual_update,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,keep,revoked_reflection,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,no_edit,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,d6_internal,J07_g0_c1_color/d6_internal,blue,366," """,0,1,0.022445214184558804,-0.30001068115234375,63.46754837036133,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,d6_task,J07_g0_c1_color/d6_task,blue,4171, blue,1,0,0.07884517164200917,0.5514144897460938,24.43897247314453,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,d6_yoked,J07_g0_c1_color/d6_yoked,blue,2266, red,0,0,0.024827291983271035,-0.5825119018554688,69.50833892822266,1,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,d6_ridge,J07_g0_c1_color/d6_ridge,blue,257, a,0,1,0.04373263119592527,-0.1474151611328125,32.130863189697266,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,reflection,J07_g0_c1_color/reflection,blue,257, a,0,1,0.03492892067850541,-0.2848052978515625,34.7508430480957,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,reflection_capped,J07_g0_c1_color/reflection_capped,blue,257, a,0,1,0.03492892067850541,-0.2848052978515625,34.7508430480957,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,intent_blind_reflection,J07_g0_c1_color/reflection,blue,257, a,0,1,0.03492892067850541,-0.2848052978515625,34.7508430480957,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,wrong_intent_reflection,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,current_donor_oracle,J07_g0_c1_color/donor,blue,257, a,0,1,0.045247110015751574,0.07657623291015625,6.522185802459717,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,textual_update,J07_g1_c1_color/none,blue,257, a,0,1,0.0452285673947976,0.09813690185546875,0.0,0,0,0,0
J07_g0_c1_color,J07,Joseph,blue,color,swap,revoked_reflection,J07_g0_c1_color/none,blue,4171, blue,1,0,0.06031507358199012,0.18108367919921875,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,no_edit,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,d6_internal,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,d6_task,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,d6_yoked,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,d6_ridge,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,reflection,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,reflection_capped,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,intent_blind_reflection,J07_g1_c0_recipient/reflection,Joseph,262, the,0,1,0.01509771598510109,0.719207763671875,21.098148345947266,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,wrong_intent_reflection,J07_g1_c0_recipient/reflection,Joseph,262, the,0,1,0.01509771598510109,0.719207763671875,21.098148345947266,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,current_donor_oracle,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,textual_update,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,keep,revoked_reflection,J07_g1_c0_recipient/none,Joseph,262, the,0,1,0.028303999510791322,2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,no_edit,J07_g1_c0_recipient/none,Susan,262, the,0,1,0.001950466808549287,-2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,d6_internal,J07_g1_c0_recipient/d6_internal,Susan,262, the,0,1,0.0006352270734082373,-4.7346343994140625,24.275423049926758,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,d6_task,J07_g1_c0_recipient/d6_task,Susan,262, the,0,1,0.0051881466191844965,0.38140869140625,25.79523277282715,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,d6_yoked,J07_g1_c0_recipient/d6_yoked,Susan,607, her,0,1,0.009731495572196113,2.0388259887695312,40.871620178222656,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,d6_ridge,J07_g1_c0_recipient/d6_ridge,Susan,262, the,0,1,0.006567331529799365,-0.7400436401367188,19.31024742126465,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,reflection,J07_g1_c0_recipient/reflection,Susan,262, the,0,1,0.0073546716462226614,-0.719207763671875,21.098148345947266,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,reflection_capped,J07_g1_c0_recipient/reflection_capped,Susan,262, the,0,1,0.0073546716462226614,-0.719207763671875,21.098148345947266,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,intent_blind_reflection,J07_g1_c0_recipient/reflection,Susan,262, the,0,1,0.0073546716462226614,-0.719207763671875,21.098148345947266,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,wrong_intent_reflection,J07_g1_c0_recipient/none,Susan,262, the,0,1,0.001950466808549287,-2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,current_donor_oracle,J07_g1_c0_recipient/donor,Susan,262, the,0,1,0.0049243109138377445,-2.0598907470703125,13.788138389587402,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,textual_update,J07_g0_c0_recipient/none,Susan,262, the,0,1,0.0061451975465088475,-1.7864761352539062,0.0,0,0,0,0
J07_g1_c0_recipient,J07,Susan,red,recipient,swap,revoked_reflection,J07_g1_c0_recipient/none,Susan,262, the,0,1,0.001950466808549287,-2.6749343872070312,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,no_edit,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,d6_internal,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,d6_task,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,d6_yoked,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,d6_ridge,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,reflection,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,reflection_capped,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,intent_blind_reflection,J07_g1_c0_color/reflection,red,257, a,0,1,0.06678218613831505,1.3978424072265625,33.14335632324219,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,wrong_intent_reflection,J07_g1_c0_color/reflection,red,257, a,0,1,0.06678218613831505,1.3978424072265625,33.14335632324219,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,current_donor_oracle,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,textual_update,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,keep,revoked_reflection,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,no_edit,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,d6_internal,J07_g1_c0_color/d6_internal,red,257, a,0,1,0.03568874942403265,0.8380584716796875,60.46003723144531,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,d6_task,J07_g1_c0_color/d6_task,red,2266, red,1,0,0.07056993246917882,0.790771484375,24.048765182495117,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,d6_yoked,J07_g1_c0_color/d6_yoked,red,2266, red,1,0,0.09438487010633098,1.8808670043945312,69.50833892822266,1,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,d6_ridge,J07_g1_c0_color/d6_ridge,red,2266, red,1,0,0.07533546717952753,1.3308334350585938,30.745113372802734,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,reflection,J07_g1_c0_color/reflection,red,257, a,0,1,0.06678218613831505,1.3978424072265625,33.14335632324219,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,reflection_capped,J07_g1_c0_color/reflection_capped,red,257, a,0,1,0.06678218613831505,1.3978424072265625,33.14335632324219,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,intent_blind_reflection,J07_g1_c0_color/reflection,red,257, a,0,1,0.06678218613831505,1.3978424072265625,33.14335632324219,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,wrong_intent_reflection,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,current_donor_oracle,J07_g1_c0_color/donor,red,2266, red,1,0,0.07808723161437263,1.1925735473632812,8.086106300354004,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,textual_update,J07_g0_c0_color/none,red,2266, red,1,0,0.07996835940787335,1.1227340698242188,0.0,0,0,0,0
J07_g1_c0_color,J07,Susan,red,color,swap,revoked_reflection,J07_g1_c0_color/none,red,2266, red,1,0,0.07684071338349446,1.0727996826171875,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,no_edit,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,d6_internal,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,d6_task,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,d6_yoked,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,d6_ridge,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,reflection,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,reflection_capped,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,intent_blind_reflection,J07_g1_c1_recipient/reflection,Joseph,262, the,0,1,0.01625308378077832,0.8599319458007812,20.342254638671875,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,wrong_intent_reflection,J07_g1_c1_recipient/reflection,Joseph,262, the,0,1,0.01625308378077832,0.8599319458007812,20.342254638671875,0,0,0,0
J07_g1_c1_recipient,J07,Susan,blue,recipient,keep,current_donor_oracle,J07_g1_c1_recipient/none,Joseph,262, the,0,1,0.03383329277963072,2.8528823852539062,0.0,0,0,0,0
